age,workclass,final_weight,education,education_number,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salario
18,Private,96869,primaria,8,soltero,Priv-house-serv,Own-child,White,Masculino,0,0,40,Norte America,<=50K
42,funcionario,105804,primaria,7,casado,Farming-fishing,Husband,White,Masculino,0,0,40,Norte America,<=50K
29,Private,105694,secundaria,9,casado,Handlers-cleaners,Husband,White,Masculino,0,0,42,Norte America,<=50K
23,Private,230824,universidad,13,soltero,Craft-repair,Not-in-family,White,Masculino,0,0,35,Norte America,<=50K
35,Private,215419,bachillerato,10,separado,Adm-clerical,Not-in-family,White,Femenino,0,0,45,Norte America,<=50K
20,Private,218962,secundaria,9,soltero,Machine-op-inspct,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
22,Private,107882,secundaria,9,soltero,Prof-specialty,Own-child,White,Femenino,0,0,20,Norte America,<=50K
46,funcionario,161337,bachillerato,10,separado,Tech-support,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
28,Private,108569,universidad,13,casado,Prof-specialty,Husband,White,Masculino,0,0,43,Norte America,<=50K
46,Private,250821,master,15,separado,Farming-fishing,Unmarried,White,Masculino,0,0,48,Norte America,<=50K
31,Private,143083,master,14,casado,Exec-managerial,Wife,White,Femenino,0,0,40,Norte America,>50K
55,Private,451603,bachillerato,10,separado,Craft-repair,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
51,Private,316059,bachillerato,10,separado,Exec-managerial,Not-in-family,White,Femenino,0,0,36,Norte America,<=50K
42,Private,144594,secundaria,9,casado,Craft-repair,Husband,White,Masculino,0,0,40,Norte America,>50K
33,Private,189017,primaria,8,casado,Handlers-cleaners,Husband,White,Masculino,0,0,40,Norte America,<=50K
56,funcionario,118614,secundaria,9,separado,Adm-clerical,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
52,Private,145879,bachillerato,10,casado,Sales,Husband,White,Masculino,0,0,65,Norte America,<=50K
44,Private,373050,secundaria,9,casado,Transport-moving,Husband,White,Masculino,0,0,40,Norte America,<=50K
17,Private,311288,primaria,7,soltero,Exec-managerial,Own-child,White,Femenino,0,0,24,Norte America,<=50K
37,Private,336598,primaria,3,casado,Farming-fishing,Husband,White,Masculino,0,0,36,Norte America,<=50K
36,Private,414683,universidad,13,casado,Prof-specialty,Husband,Black,Masculino,0,0,40,Norte America,<=50K
48,Private,199058,master,14,casado,Exec-managerial,Husband,White,Masculino,0,0,40,Norte America,>50K
62,Private,29828,secundaria,9,casado,Transport-moving,Husband,White,Masculino,0,0,40,Norte America,<=50K
28,Private,157262,universidad,13,separado,Exec-managerial,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
38,Private,194140,bachillerato,10,separado,Machine-op-inspct,Unmarried,Black,Masculino,0,0,50,Norte America,<=50K
46,funcionario,106252,bachillerato,10,separado,Adm-clerical,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
37,Private,37778,bachillerato,11,casado,Sales,Husband,White,Masculino,0,0,54,Norte America,<=50K
24,Private,112706,bachillerato,11,soltero,Tech-support,Own-child,White,Masculino,0,0,40,Norte America,<=50K
19,Private,231492,secundaria,9,soltero,Machine-op-inspct,Own-child,White,Masculino,0,0,60,Norte America,<=50K
44,Private,90688,secundaria,9,soltero,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Femenino,0,0,45,Asia,<=50K
33,Private,111567,bachillerato,11,soltero,Craft-repair,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
22,Private,251196,bachillerato,10,soltero,Protective-serv,Own-child,Black,Femenino,0,0,20,Norte America,<=50K
49,Private,225124,secundaria,9,separado,Machine-op-inspct,Unmarried,Black,Femenino,0,0,40,Norte America,<=50K
52,Private,234286,bachillerato,10,separado,Transport-moving,Not-in-family,White,Masculino,0,0,84,Norte America,<=50K
49,funcionario,105959,bachillerato,10,casado,Adm-clerical,Husband,White,Masculino,0,0,41,Norte America,>50K
35,Private,38468,secundaria,9,separado,Other-service,Unmarried,White,Femenino,0,0,21,Norte America,<=50K
38,Private,187870,master,15,casado,Prof-specialty,Husband,White,Masculino,0,2415,90,Norte America,>50K
17,Private,100828,primaria,7,soltero,Other-service,Not-in-family,White,Masculino,0,0,20,Norte America,<=50K
25,autonomo,150361,secundaria,9,separado,Other-service,Unmarried,White,Femenino,0,0,40,Norte America,<=50K
46,Private,95864,bachillerato,10,separado,Other-service,Unmarried,White,Femenino,0,0,40,Norte America,<=50K
35,Private,129573,universidad,13,casado,Sales,Husband,White,Masculino,15024,0,45,Norte America,>50K
17,Private,138507,primaria,6,soltero,Handlers-cleaners,Own-child,White,Masculino,0,0,12,Norte America,<=50K
64,funcionario,190660,secundaria,9,separado,Craft-repair,Not-in-family,White,Masculino,0,0,40,Norte America,>50K
42,Private,184682,bachillerato,11,separado,Tech-support,Not-in-family,White,Femenino,0,0,30,Norte America,<=50K
33,Private,194740,primaria,8,casado,Transport-moving,Husband,White,Masculino,0,0,40,Norte America,<=50K
32,Private,107435,secundaria,9,separado,Machine-op-inspct,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
52,autonomo,135716,secundaria,9,casado,Farming-fishing,Husband,White,Masculino,0,0,70,Norte America,<=50K
39,Private,114079,bachillerato,12,soltero,Craft-repair,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
39,funcionario,282461,bachillerato,11,casado,Protective-serv,Husband,White,Masculino,0,0,40,Norte America,>50K
63,Private,208862,secundaria,9,soltero,Craft-repair,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
37,Private,360743,bachillerato,10,casado,Craft-repair,Husband,Black,Masculino,0,0,40,Norte America,<=50K
33,Private,249438,secundaria,9,soltero,Other-service,Own-child,Black,Femenino,0,0,40,Norte America,<=50K
27,funcionario,322208,bachillerato,10,soltero,Transport-moving,Own-child,White,Masculino,0,0,40,Norte America,<=50K
64,Private,137135,secundaria,9,casado,Machine-op-inspct,Husband,White,Masculino,0,0,48,Norte America,<=50K
47,Private,209739,secundaria,9,casado,Handlers-cleaners,Husband,White,Masculino,0,0,40,Norte America,<=50K
45,funcionario,207107,bachillerato,12,separado,Adm-clerical,Unmarried,Asian-Pac-Islander,Masculino,0,2080,40,Asia,<=50K
63,autonomo,261995,bachillerato,10,casado,Exec-managerial,Husband,White,Masculino,0,0,40,Norte America,>50K
25,Private,61956,universidad,13,soltero,Exec-managerial,Own-child,White,Masculino,4650,0,45,Norte America,<=50K
39,funcionario,170263,master,14,separado,Prof-specialty,Unmarried,White,Femenino,0,0,30,Norte America,>50K
48,funcionario,224474,bachillerato,10,separado,Exec-managerial,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
58,Private,192806,primaria,4,soltero,Handlers-cleaners,Not-in-family,White,Femenino,0,0,33,Norte America,<=50K
33,Private,104509,bachillerato,10,separado,Adm-clerical,Unmarried,White,Femenino,0,0,40,Norte America,<=50K
37,autonomo,241998,universidad,13,casado,Prof-specialty,Husband,White,Masculino,0,0,5,Norte America,>50K
62,Private,24515,primaria,5,casado,Exec-managerial,Husband,White,Masculino,0,0,40,Norte America,<=50K
19,Private,304643,bachillerato,10,soltero,Sales,Own-child,White,Masculino,0,0,20,Norte America,<=50K
19,Private,271118,secundaria,9,soltero,Adm-clerical,Own-child,White,Femenino,0,0,28,Norte America,<=50K
27,Private,189565,secundaria,9,casado,Exec-managerial,Own-child,White,Masculino,0,0,40,Norte America,<=50K
33,Private,122749,bachillerato,11,casado,Craft-repair,Husband,Asian-Pac-Islander,Masculino,0,0,40,Asia,>50K
58,Private,183893,bachillerato,10,separado,Adm-clerical,Unmarried,Black,Femenino,0,0,40,Norte America,<=50K
29,Private,82393,secundaria,9,casado,Other-service,Own-child,Asian-Pac-Islander,Masculino,0,0,25,Asia,<=50K
70,autonomo,268832,bachillerato,11,casado,Farming-fishing,Husband,White,Masculino,0,0,24,Norte America,>50K
24,funcionario,231473,bachillerato,12,casado,Adm-clerical,Husband,White,Masculino,0,0,30,Norte America,<=50K
49,funcionario,184428,master,14,casado,Adm-clerical,Husband,White,Masculino,0,0,40,Norte America,<=50K
34,Private,299507,bachillerato,11,soltero,Craft-repair,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
33,Private,209101,secundaria,9,soltero,Adm-clerical,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
36,Private,115834,bachillerato,11,casado,Exec-managerial,Wife,White,Femenino,7298,0,55,Norte America,>50K
19,Private,456736,bachillerato,10,soltero,Other-service,Not-in-family,White,Masculino,0,0,35,Norte America,<=50K
30,funcionario,177828,universidad,13,separado,Prof-specialty,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
34,Private,62165,bachillerato,10,soltero,Sales,Other-relative,Black,Masculino,0,0,30,Norte America,<=50K
29,funcionario,128553,bachillerato,11,soltero,Adm-clerical,Unmarried,Black,Femenino,0,0,40,Norte America,<=50K
42,Private,412379,secundaria,9,casado,Handlers-cleaners,Husband,White,Masculino,0,0,40,Norte America,<=50K
30,Private,39054,secundaria,9,casado,Sales,Husband,White,Masculino,0,0,40,Norte America,<=50K
62,Private,238913,bachillerato,10,casado,Tech-support,Husband,White,Masculino,2829,0,24,Norte America,<=50K
46,Private,188325,bachillerato,10,casado,Machine-op-inspct,Husband,White,Masculino,0,0,50,Norte America,>50K
18,Private,252993,primaria,8,soltero,Handlers-cleaners,Own-child,White,Masculino,0,0,40,Sud America,<=50K
29,Private,79586,secundaria,9,casado,Craft-repair,Husband,Amer-Indian-Eskimo,Masculino,0,0,65,Norte America,<=50K
39,Private,215981,bachillerato,10,casado,Sales,Husband,White,Masculino,0,0,40,Norte America,>50K
17,funcionario,99568,primaria,6,soltero,Prof-specialty,Own-child,White,Femenino,0,0,10,Norte America,<=50K
55,Private,323706,bachillerato,10,casado,Exec-managerial,Husband,White,Masculino,0,1902,40,Norte America,>50K
43,Private,169383,universidad,13,casado,Exec-managerial,Husband,White,Masculino,0,0,45,Norte America,>50K
47,funcionario,122206,secundaria,9,casado,Transport-moving,Husband,White,Masculino,0,0,20,Norte America,>50K
32,funcionario,49325,primaria,4,casado,Other-service,Husband,White,Masculino,0,0,40,Norte America,<=50K
54,Private,88019,bachillerato,10,separado,Transport-moving,Not-in-family,White,Masculino,0,0,55,Norte America,<=50K
39,Private,76417,secundaria,9,casado,Farming-fishing,Husband,White,Masculino,0,0,40,Norte America,<=50K
52,Private,335997,universidad,13,casado,Tech-support,Husband,White,Masculino,7688,0,38,Norte America,>50K
41,Private,162189,secundaria,9,soltero,Machine-op-inspct,Own-child,White,Femenino,1831,0,40,Sud America,<=50K
23,autonomo,188925,secundaria,9,casado,Handlers-cleaners,Own-child,White,Masculino,0,0,40,Norte America,<=50K
30,Private,210906,secundaria,9,casado,Exec-managerial,Other-relative,White,Femenino,0,0,40,Norte America,<=50K
49,Private,149218,secundaria,9,separado,Craft-repair,Unmarried,White,Masculino,0,0,50,Norte America,<=50K
51,Private,284329,secundaria,9,separado,Transport-moving,Unmarried,White,Masculino,0,0,40,Norte America,<=50K
21,Private,196742,bachillerato,10,casado,Adm-clerical,Wife,White,Femenino,0,0,28,Norte America,<=50K
56,Private,133876,universidad,13,casado,Prof-specialty,Husband,White,Masculino,0,0,40,Norte America,>50K
38,Private,226311,secundaria,9,casado,Other-service,Wife,White,Femenino,0,0,25,Norte America,<=50K
34,Private,45114,universidad,13,soltero,Sales,Own-child,Black,Femenino,0,0,40,Norte America,<=50K
20,Private,293297,bachillerato,10,soltero,Other-service,Own-child,White,Masculino,0,0,35,Norte America,<=50K
28,Private,535978,bachillerato,10,casado,Craft-repair,Husband,White,Masculino,0,0,40,Norte America,>50K
36,funcionario,203836,bachillerato,10,casado,Handlers-cleaners,Husband,White,Masculino,0,0,50,Norte America,<=50K
38,Private,195686,bachillerato,10,casado,Craft-repair,Husband,White,Masculino,0,0,40,Norte America,>50K
25,Private,116358,secundaria,9,soltero,Adm-clerical,Own-child,Asian-Pac-Islander,Masculino,0,0,40,Asia,<=50K
29,funcionario,195520,master,14,casado,Prof-specialty,Husband,White,Masculino,0,0,40,Norte America,<=50K
44,funcionario,46221,doctorado,16,soltero,Prof-specialty,Not-in-family,White,Masculino,0,0,45,Norte America,>50K
46,autonomo,256014,bachillerato,11,casado,Exec-managerial,Husband,White,Masculino,0,0,60,Norte America,<=50K
42,Private,220049,secundaria,9,casado,Sales,Husband,Black,Masculino,0,0,40,Norte America,>50K
27,Private,58150,secundaria,9,separado,Craft-repair,Own-child,White,Masculino,0,0,40,Norte America,<=50K
45,Private,102202,bachillerato,11,separado,Adm-clerical,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
50,Private,74879,secundaria,9,casado,Handlers-cleaners,Unmarried,White,Femenino,0,0,40,Norte America,<=50K
25,Private,255004,primaria,6,soltero,Craft-repair,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
24,Private,176486,universidad,13,soltero,Other-service,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
41,autonomo,445382,bachillerato,12,casado,Craft-repair,Husband,White,Masculino,15024,0,60,Norte America,>50K
48,Private,163706,universidad,13,casado,Exec-managerial,Husband,White,Masculino,15024,0,70,Norte America,>50K
60,Private,82775,bachillerato,10,casado,Sales,Husband,White,Masculino,0,0,55,Norte America,<=50K
23,funcionario,361278,bachillerato,10,soltero,Handlers-cleaners,Not-in-family,White,Femenino,0,0,20,Norte America,<=50K
40,funcionario,95639,secundaria,9,soltero,Craft-repair,Other-relative,Amer-Indian-Eskimo,Masculino,0,0,40,Norte America,<=50K
47,Private,119939,secundaria,9,casado,Craft-repair,Husband,White,Masculino,0,0,40,Norte America,>50K
28,Private,88419,secundaria,9,soltero,Exec-managerial,Not-in-family,Asian-Pac-Islander,Femenino,0,0,40,Europa,<=50K
27,Private,185127,bachillerato,11,soltero,Exec-managerial,Own-child,White,Masculino,0,0,40,Norte America,<=50K
28,funcionario,154863,primaria,5,casado,Craft-repair,Husband,Black,Masculino,0,0,40,Norte America,>50K
38,Private,99065,universidad,13,soltero,Adm-clerical,Not-in-family,White,Femenino,0,0,50,Norte America,>50K
50,Private,85815,bachillerato,11,separado,Prof-specialty,Not-in-family,Asian-Pac-Islander,Masculino,0,0,38,Norte America,>50K
43,Private,172577,bachillerato,10,separado,Adm-clerical,Not-in-family,White,Femenino,0,0,44,Norte America,<=50K
36,Private,215373,universidad,13,soltero,Exec-managerial,Not-in-family,White,Masculino,0,0,70,Norte America,<=50K
26,Private,224426,master,14,soltero,Exec-managerial,Own-child,White,Masculino,0,0,38,Norte America,<=50K
45,Private,26781,secundaria,9,casado,Prof-specialty,Husband,Amer-Indian-Eskimo,Masculino,0,0,8,Norte America,<=50K
52,Private,177647,secundaria,9,separado,Craft-repair,Not-in-family,White,Masculino,0,0,47,Norte America,<=50K
30,Private,188398,secundaria,9,casado,Adm-clerical,Not-in-family,White,Femenino,0,0,30,Norte America,<=50K
36,Private,312206,secundaria,9,casado,Prof-specialty,Husband,White,Masculino,0,0,60,Norte America,>50K
23,Private,230824,universidad,13,soltero,Prof-specialty,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
49,autonomo,130206,secundaria,9,separado,Other-service,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
58,Private,430005,primaria,6,casado,Transport-moving,Husband,White,Masculino,0,0,50,Norte America,>50K
37,Private,136028,bachillerato,11,casado,Other-service,Husband,White,Masculino,0,0,40,Norte America,<=50K
39,Private,163237,secundaria,9,casado,Craft-repair,Husband,White,Masculino,0,0,60,Norte America,<=50K
42,funcionario,263871,secundaria,9,casado,Adm-clerical,Husband,White,Masculino,0,0,8,Norte America,<=50K
18,Private,179597,secundaria,9,soltero,Other-service,Not-in-family,White,Masculino,0,0,20,Norte America,<=50K
47,autonomo,39518,universidad,13,casado,Sales,Husband,White,Masculino,0,0,60,Norte America,<=50K
42,Private,139126,bachillerato,10,casado,Tech-support,Husband,White,Masculino,0,0,40,Norte America,>50K
35,Private,214378,secundaria,9,soltero,Adm-clerical,Own-child,White,Femenino,0,0,40,Norte America,<=50K
45,Private,185397,bachillerato,12,separado,Craft-repair,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
56,Private,119859,bachillerato,10,separado,Transport-moving,Not-in-family,White,Masculino,0,0,40,Norte America,>50K
20,Private,279538,primaria,7,casado,Handlers-cleaners,Other-relative,White,Masculino,2961,0,35,Norte America,<=50K
64,funcionario,152537,universidad,13,casado,Exec-managerial,Husband,White,Masculino,0,0,45,Norte America,<=50K
23,Private,287988,bachillerato,10,soltero,Adm-clerical,Not-in-family,White,Masculino,0,0,20,Norte America,<=50K
49,funcionario,193998,bachillerato,10,soltero,Craft-repair,Not-in-family,Black,Masculino,0,0,40,Norte America,<=50K
41,Private,351161,secundaria,9,casado,Sales,Husband,White,Masculino,0,1848,45,Norte America,>50K
47,autonomo,215620,master,14,casado,Exec-managerial,Husband,White,Masculino,15024,0,55,Norte America,>50K
53,Private,97411,primaria,3,casado,Machine-op-inspct,Husband,Asian-Pac-Islander,Masculino,0,0,40,Asia,<=50K
48,funcionario,148549,universidad,13,casado,Prof-specialty,Husband,White,Masculino,0,0,40,Norte America,<=50K
27,Private,77774,secundaria,9,soltero,Machine-op-inspct,Own-child,White,Femenino,0,0,34,Norte America,<=50K
57,Private,142080,secundaria,9,casado,Adm-clerical,Wife,Black,Femenino,0,0,38,Norte America,>50K
32,funcionario,177216,universidad,13,soltero,Prof-specialty,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
40,Private,155972,secundaria,9,casado,Exec-managerial,Husband,White,Masculino,7688,0,55,Norte America,>50K
22,Private,208946,bachillerato,10,soltero,Sales,Own-child,White,Masculino,0,0,40,Norte America,<=50K
28,Private,435842,universidad,13,casado,Exec-managerial,Husband,White,Masculino,0,0,40,Norte America,<=50K
23,Private,216811,secundaria,9,soltero,Adm-clerical,Own-child,White,Femenino,0,0,16,Norte America,<=50K
25,funcionario,99076,universidad,13,soltero,Other-service,Not-in-family,White,Femenino,2597,0,50,Norte America,<=50K
